voc1,no2,eth,co,tag
3.23,3.53,3.44,2.64,garlic
3.23,3.53,3.44,2.64,garlic
3.23,3.54,3.44,2.64,garlic
3.22,3.54,3.44,2.64,garlic
3.22,3.54,3.45,2.65,garlic
3.22,3.54,3.45,2.65,garlic
3.22,3.54,3.45,2.65,garlic
3.22,3.54,3.45,2.65,garlic
3.22,3.54,3.46,2.65,garlic
3.21,3.55,3.46,2.65,garlic
3.22,3.54,3.46,2.65,garlic
3.21,3.54,3.46,2.65,garlic
3.21,3.55,3.46,2.66,garlic
3.21,3.55,3.46,2.65,garlic
3.21,3.55,3.46,2.66,garlic
3.21,3.55,3.46,2.66,garlic
3.2,3.55,3.46,2.66,garlic
3.2,3.55,3.47,2.66,garlic
3.2,3.55,3.47,2.65,garlic
3.2,3.55,3.47,2.65,garlic
3.2,3.55,3.47,2.66,garlic
3.2,3.55,3.47,2.66,garlic
3.19,3.55,3.48,2.66,garlic
3.2,3.55,3.47,2.66,garlic
3.19,3.55,3.48,2.66,garlic
3.19,3.55,3.48,2.66,garlic
3.19,3.55,3.48,2.66,garlic
3.19,3.55,3.48,2.66,garlic
3.19,3.55,3.48,2.67,garlic
3.18,3.55,3.48,2.66,garlic
3.19,3.55,3.48,2.67,garlic
3.19,3.55,3.48,2.66,garlic
3.18,3.55,3.49,2.67,garlic
3.18,3.55,3.49,2.67,garlic
3.18,3.56,3.49,2.67,garlic
3.18,3.55,3.49,2.67,garlic
3.18,3.55,3.49,2.67,garlic
3.18,3.56,3.49,2.67,garlic
3.17,3.55,3.5,2.67,garlic
3.17,3.55,3.5,2.68,garlic
3.17,3.56,3.5,2.68,garlic
3.17,3.56,3.5,2.68,garlic
3.17,3.56,3.51,2.68,garlic
3.17,3.56,3.5,2.68,garlic
3.17,3.56,3.5,2.68,garlic
3.17,3.56,3.51,2.68,garlic
3.62,3.8,3.81,2.99,garlic
3.62,3.8,3.81,2.99,garlic
3.61,3.81,3.81,2.99,garlic
3.61,3.81,3.82,2.99,garlic
3.62,3.81,3.81,2.99,garlic
3.61,3.81,3.81,2.99,garlic
3.62,3.8,3.81,2.99,garlic
3.62,3.81,3.81,3,garlic
3.61,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.61,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.61,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.61,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.81,3.01,garlic
3.63,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.81,3.01,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.81,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.63,3.81,3.81,3.01,garlic
3.63,3.82,3.82,3,garlic
3.62,3.81,3.82,3,garlic
3.62,3.81,3.82,3.01,garlic
3.62,3.81,3.82,3.01,garlic
3.62,3.82,3.82,3,garlic
3.62,3.81,3.82,3.01,garlic
3.63,3.82,3.82,3,garlic
3.63,3.81,3.82,3.01,garlic
3.62,3.81,3.82,3.01,garlic
3.63,3.81,3.82,3.01,garlic
3.62,3.81,3.82,3.01,garlic
3.62,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.62,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.81,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.62,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.81,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.01,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.64,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.01,garlic
3.64,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.64,3.82,3.82,3.02,garlic
3.64,3.82,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.82,3.82,3.03,garlic
3.63,3.82,3.82,3.02,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.82,3.82,3.03,garlic
3.64,3.82,3.82,3.03,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.83,3.83,3.02,garlic
3.64,3.83,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.64,3.83,3.83,3.03,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.82,3.02,garlic
3.64,3.83,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.83,3.82,3.02,garlic
3.63,3.83,3.83,3.02,garlic
3.63,3.83,3.83,3.02,garlic
3.63,3.83,3.83,3.03,garlic
3.64,3.83,3.82,3.03,garlic
3.63,3.83,3.83,3.02,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.83,3.02,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.63,3.83,3.83,3.02,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.63,3.83,3.82,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.63,3.83,3.83,3.02,garlic
3.64,3.83,3.82,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.84,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.84,3.83,3.03,garlic
3.64,3.83,3.83,3.04,garlic
3.64,3.84,3.83,3.03,garlic
3.63,3.83,3.83,3.03,garlic
3.64,3.83,3.83,3.03,garlic
3.64,3.84,3.83,3.03,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.03,garlic
3.64,3.83,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.03,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.83,3.83,3.04,garlic
3.64,3.84,3.82,3.03,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.83,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.64,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.05,garlic
3.64,3.84,3.83,3.05,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.05,garlic
3.65,3.84,3.83,3.04,garlic
3.65,3.84,3.83,3.05,garlic
3.55,4.11,2.98,1.47,ginger
3.55,4.11,2.98,1.48,ginger
3.55,4.11,2.98,1.48,ginger
3.55,4.1,2.97,1.48,ginger
3.54,4.11,2.97,1.48,ginger
3.54,4.1,2.97,1.48,ginger
3.54,4.1,2.97,1.48,ginger
3.54,4.1,2.96,1.48,ginger
3.54,4.1,2.96,1.48,ginger
3.54,4.09,2.96,1.48,ginger
3.54,4.09,2.95,1.48,ginger
3.54,4.08,2.95,1.49,ginger
3.53,4.08,2.95,1.49,ginger
3.53,4.08,2.95,1.49,ginger
3.53,4.08,2.95,1.5,ginger
3.53,4.08,2.95,1.5,ginger
3.53,4.07,2.95,1.5,ginger
3.52,4.07,2.95,1.5,ginger
3.53,4.07,2.95,1.5,ginger
3.52,4.07,2.94,1.5,ginger
3.52,4.07,2.94,1.5,ginger
3.52,4.07,2.94,1.5,ginger
3.52,4.07,2.94,1.5,ginger
3.52,4.06,2.93,1.5,ginger
3.52,4.06,2.93,1.5,ginger
3.51,4.06,2.93,1.5,ginger
3.51,4.06,2.92,1.5,ginger
3.51,4.05,2.92,1.5,ginger
3.51,4.05,2.92,1.5,ginger
3.51,4.05,2.91,1.5,ginger
3.5,4.04,2.9,1.5,ginger
3.5,4.04,2.9,1.5,ginger
3.5,4.03,2.9,1.5,ginger
3.5,4.02,2.89,1.5,ginger
3.49,4.02,2.88,1.51,ginger
3.48,4.02,2.88,1.52,ginger
3.48,4.01,2.89,1.54,ginger
3.48,4.01,2.92,1.57,ginger
3.49,4.03,2.95,1.62,ginger
3.49,4.05,2.99,1.67,ginger
3.5,4.07,3.02,1.72,ginger
3.51,4.09,3.05,1.75,ginger
3.53,4.1,3.08,1.79,ginger
3.54,4.12,3.11,1.82,ginger
3.55,4.13,3.13,1.84,ginger
3.57,4.14,3.15,1.87,ginger
3.57,4.15,3.18,1.89,ginger
3.59,4.15,3.2,1.92,ginger
3.59,4.16,3.22,1.94,ginger
3.61,4.17,3.24,1.96,ginger
3.62,4.18,3.25,1.97,ginger
3.62,4.18,3.26,1.99,ginger
3.63,4.18,3.28,2.01,ginger
3.64,4.19,3.29,2.02,ginger
3.65,4.19,3.31,2.03,ginger
3.65,4.19,3.31,2.04,ginger
3.66,4.2,3.33,2.05,ginger
3.66,4.2,3.33,2.06,ginger
3.67,4.2,3.34,2.06,ginger
3.67,4.2,3.35,2.07,ginger
3.68,4.2,3.36,2.08,ginger
3.68,4.2,3.37,2.08,ginger
3.69,4.2,3.37,2.09,ginger
3.69,4.21,3.38,2.09,ginger
3.69,4.21,3.39,2.1,ginger
3.69,4.21,3.4,2.12,ginger
3.7,4.21,3.4,2.12,ginger
3.7,4.21,3.41,2.13,ginger
3.71,4.22,3.42,2.14,ginger
3.71,4.22,3.43,2.15,ginger
3.71,4.22,3.43,2.15,ginger
3.71,4.22,3.44,2.16,ginger
3.72,4.22,3.45,2.16,ginger
3.72,4.22,3.45,2.16,ginger
3.73,4.22,3.46,2.17,ginger
3.73,4.22,3.46,2.17,ginger
3.73,4.22,3.47,2.17,ginger
3.73,4.23,3.47,2.17,ginger
3.73,4.23,3.48,2.17,ginger
3.74,4.23,3.48,2.17,ginger
3.74,4.23,3.48,2.17,ginger
3.74,4.23,3.48,2.17,ginger
3.75,4.23,3.48,2.18,ginger
3.75,4.23,3.49,2.17,ginger
3.75,4.23,3.49,2.18,ginger
3.75,4.23,3.49,2.18,ginger
3.75,4.24,3.49,2.18,ginger
3.76,4.24,3.5,2.18,ginger
3.76,4.24,3.5,2.18,ginger
3.76,4.24,3.5,2.18,ginger
3.76,4.24,3.5,2.19,ginger
3.77,4.24,3.51,2.19,ginger
3.77,4.25,3.51,2.19,ginger
3.77,4.25,3.51,2.2,ginger
3.77,4.25,3.51,2.2,ginger
3.77,4.25,3.51,2.2,ginger
3.77,4.25,3.51,2.2,ginger
3.77,4.25,3.51,2.2,ginger
3.78,4.25,3.51,2.2,ginger
3.77,4.25,3.52,2.21,ginger
3.78,4.25,3.52,2.2,ginger
3.78,4.25,3.52,2.21,ginger
3.78,4.25,3.52,2.21,ginger
3.78,4.25,3.52,2.21,ginger
3.78,4.25,3.53,2.21,ginger
3.78,4.25,3.52,2.21,ginger
3.78,4.25,3.53,2.21,ginger
3.78,4.25,3.53,2.21,ginger
3.79,4.25,3.53,2.22,ginger
3.79,4.25,3.53,2.22,ginger
3.79,4.25,3.53,2.22,ginger
3.79,4.25,3.53,2.22,ginger
3.79,4.26,3.54,2.22,ginger
3.79,4.26,3.53,2.22,ginger
3.8,4.25,3.54,2.22,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.22,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.23,ginger
3.8,4.26,3.54,2.24,ginger
3.8,4.26,3.55,2.23,ginger
3.81,4.26,3.55,2.24,ginger
3.81,4.26,3.55,2.24,ginger
3.81,4.26,3.54,2.24,ginger
3.81,4.26,3.55,2.24,ginger
3.81,4.26,3.55,2.24,ginger
3.81,4.26,3.55,2.24,ginger
3.81,4.27,3.55,2.24,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.25,ginger
3.82,4.27,3.55,2.26,ginger
3.81,4.27,3.55,2.25,ginger
3.82,4.27,3.55,2.25,ginger
3.81,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.25,ginger
3.82,4.27,3.55,2.25,ginger
3.82,4.27,3.55,2.25,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.56,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.83,4.27,3.55,2.26,ginger
3.82,4.27,3.55,2.26,ginger
3.83,4.27,3.55,2.26,ginger
3.83,4.27,3.56,2.26,ginger
3.83,4.27,3.55,2.27,ginger
3.82,4.27,3.55,2.27,ginger
3.82,4.27,3.55,2.27,ginger
3.83,4.27,3.55,2.27,ginger
3.82,4.27,3.55,2.27,ginger
3.83,4.28,3.56,2.27,ginger
3.83,4.28,3.56,2.27,ginger
3.83,4.28,3.56,2.27,ginger
3.83,4.28,3.55,2.27,ginger
3.83,4.28,3.55,2.27,ginger
3.83,4.28,3.55,2.27,ginger
3.83,4.28,3.55,2.27,ginger
3.83,4.28,3.55,2.27,ginger
3.83,4.28,3.56,2.28,ginger
3.83,4.28,3.55,2.28,ginger
3.83,4.28,3.56,2.27,ginger
3.83,4.28,3.55,2.28,ginger
3.83,4.28,3.55,2.28,ginger
3.83,4.28,3.55,2.28,ginger
3.84,4.28,3.55,2.28,ginger
3.84,4.28,3.56,2.28,ginger
3.84,4.28,3.56,2.28,ginger
3.84,4.28,3.56,2.28,ginger
3.84,4.28,3.56,2.27,ginger
3.84,4.28,3.55,2.28,ginger
3.84,4.28,3.55,2.28,ginger
3.84,4.28,3.55,2.28,ginger
3.84,4.28,3.55,2.28,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.56,2.29,ginger
3.84,4.28,3.56,2.28,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.29,3.56,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.29,3.55,2.3,ginger
3.84,4.28,3.55,2.29,ginger
3.84,4.29,3.55,2.3,ginger
3.84,4.29,3.55,2.29,ginger
3.84,4.29,3.55,2.3,ginger
3.84,4.29,3.56,2.3,ginger
3.84,4.28,3.56,2.3,ginger
3.85,4.29,3.55,2.3,ginger
3.85,4.29,3.55,2.3,ginger
3.85,4.29,3.55,2.3,ginger
3.84,4.29,3.55,2.3,ginger
3.85,4.29,3.55,2.3,ginger
3.85,4.29,3.55,2.3,ginger
3.85,4.28,3.55,2.3,ginger
3.85,4.28,3.55,2.3,ginger
3.85,4.28,3.55,2.3,ginger
3.85,4.29,3.55,2.31,ginger
3.85,4.29,3.55,2.3,ginger
3.85,4.29,3.55,2.31,ginger
3.85,4.29,3.55,2.31,ginger
3.85,4.28,3.56,2.31,ginger
3.85,4.29,3.56,2.31,ginger
3.85,4.29,3.55,2.31,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.54,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.33,ginger
3.85,4.29,3.55,2.32,ginger
3.85,4.29,3.55,2.32,ginger
3.86,4.29,3.54,2.33,ginger
3.85,4.29,3.55,2.33,ginger
3.67,4.49,3.26,2.39,ginger
3.67,4.49,3.26,2.39,ginger
3.67,4.49,3.26,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.67,4.49,3.26,2.39,ginger
3.67,4.48,3.27,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.68,4.49,3.26,2.39,ginger
3.67,4.48,3.27,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.67,4.49,3.27,2.39,ginger
3.67,4.48,3.27,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.49,3.27,2.39,ginger
3.68,4.49,3.27,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.49,3.27,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.49,3.28,2.39,ginger
3.68,4.48,3.27,2.39,ginger
3.68,4.49,3.27,2.39,ginger
3.68,4.49,3.27,2.4,ginger
3.68,4.49,3.27,2.4,ginger
3.68,4.49,3.27,2.39,ginger
3.68,4.48,3.28,2.4,ginger
3.68,4.48,3.28,2.4,ginger
3.68,4.48,3.27,2.4,ginger
3.68,4.48,3.27,2.4,ginger
3.68,4.48,3.27,2.4,ginger
3.68,4.48,3.27,2.4,ginger
3.68,4.49,3.28,2.4,ginger
3.68,4.48,3.28,2.4,ginger
3.68,4.49,3.27,2.4,ginger
3.68,4.49,3.27,2.4,ginger
3.69,4.49,3.27,2.4,ginger
3.68,4.48,3.27,2.4,ginger
3.68,4.48,3.28,2.4,ginger
3.69,4.48,3.28,2.4,ginger
3.68,4.48,3.28,2.4,ginger
3.68,4.49,3.27,2.4,ginger
3.69,4.49,3.27,2.4,ginger
3.69,4.48,3.28,2.4,ginger
3.69,4.49,3.28,2.4,ginger
3.69,4.48,3.28,2.4,ginger
3.68,4.49,3.28,2.4,ginger
3.69,4.48,3.28,2.4,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.4,ginger
3.68,4.49,3.28,2.4,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.49,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.4,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.4,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.49,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.41,ginger
3.69,4.48,3.29,2.41,ginger
3.69,4.48,3.29,2.41,ginger
3.7,4.48,3.29,2.41,ginger
3.7,4.48,3.28,2.41,ginger
3.69,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.69,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.41,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.3,2.42,ginger
3.7,4.48,3.3,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.3,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.43,ginger
3.7,4.48,3.29,2.43,ginger
3.7,4.48,3.3,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.43,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.43,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.48,3.29,2.43,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.48,3.28,2.43,ginger
3.7,4.47,3.29,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.48,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.48,3.29,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.71,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.42,ginger
3.7,4.47,3.28,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.7,4.46,3.3,2.43,ginger
3.7,4.47,3.29,2.43,ginger
3.71,4.47,3.28,2.43,ginger
3.7,4.47,3.28,2.43,ginger
3.71,4.47,3.28,2.43,ginger
3.7,4.47,3.29,2.43,ginger
3.7,4.47,3.29,2.43,ginger
3.7,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.3,2.43,ginger
3.71,4.47,3.29,2.43,ginger
3.71,4.47,3.29,2.43,ginger
