voc1,no2,eth,co,tag
1.19,1.1,1.04,0.79,background
1.18,1.1,1.04,0.79,background
1.19,1.1,1.04,0.79,background
1.19,1.1,1.04,0.79,background
1.19,1.09,1.04,0.78,background
1.19,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.78,background
1.18,1.09,1.03,0.79,background
1.18,1.09,1.03,0.79,background
1.18,1.09,1.03,0.79,background
1.18,1.08,1.03,0.79,background
1.18,1.08,1.03,0.79,background
1.18,1.08,1.03,0.78,background
1.18,1.08,1.03,0.78,background
1.18,1.08,1.03,0.79,background
1.18,1.08,1.03,0.79,background
1.17,1.08,1.03,0.78,background
1.17,1.08,1.03,0.79,background
1.17,1.08,1.03,0.79,background
1.18,1.08,1.03,0.78,background
1.17,1.08,1.03,0.78,background
1.16,1.09,1.03,0.78,background
1.17,1.09,1.03,0.79,background
1.17,1.09,1.03,0.78,background
1.17,1.09,1.03,0.79,background
1.17,1.09,1.03,0.79,background
1.17,1.09,1.03,0.79,background
1.17,1.09,1.03,0.79,background
1.17,1.1,1.03,0.79,background
1.18,1.1,1.03,0.79,background
1.17,1.1,1.03,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.03,0.79,background
1.17,1.11,1.03,0.79,background
1.18,1.11,1.03,0.79,background
1.18,1.11,1.03,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.18,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.18,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.1,1.04,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.1,1.04,0.79,background
1.17,1.1,1.04,0.79,background
1.16,1.1,1.04,0.79,background
1.17,1.1,1.03,0.79,background
1.16,1.1,1.04,0.79,background
1.17,1.1,1.04,0.79,background
1.16,1.1,1.04,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.04,0.79,background
1.17,1.1,1.04,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.78,background
1.18,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.78,background
1.17,1.12,1.05,0.78,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.04,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.1,1.05,0.78,background
1.17,1.1,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.06,0.8,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.06,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.06,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.06,0.78,background
1.17,1.13,1.06,0.79,background
1.17,1.13,1.06,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.05,0.8,background
1.17,1.13,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.11,1.06,0.79,background
1.17,1.11,1.06,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.78,background
1.17,1.09,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.04,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.17,1.1,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.17,1.11,1.05,0.79,background
1.18,1.12,1.05,0.79,background
1.17,1.12,1.05,0.79,background
1.17,1.13,1.05,0.79,background
1.17,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.13,1.06,0.79,background
1.18,1.12,1.06,0.79,background
1.18,1.12,1.06,0.79,background
1.18,1.11,1.06,0.79,background
1.18,1.11,1.06,0.79,background
1.18,1.11,1.06,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.11,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.09,1.05,0.79,background
1.17,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.04,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.1,1.05,0.79,background
1.18,1.09,1.05,0.79,background
1.18,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.17,1.08,1.04,0.79,background
1.18,1.08,1.04,0.79,background
1.17,1.08,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.18,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.03,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.78,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.16,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.16,1.09,1.04,0.79,background
1.17,1.09,1.04,0.78,background
1.17,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.16,1.09,1.04,0.79,background
1.17,1.09,1.04,0.79,background
1.17,1.08,1.04,0.79,background
1.16,1.08,1.04,0.79,background
1.16,1.08,1.04,0.79,background
1.16,1.08,1.04,0.79,background
1.16,1.08,1.03,0.79,background
1.16,1.07,1.03,0.79,background
1.16,1.07,1.03,0.79,background
1.16,1.07,1.03,0.79,background
1.16,1.07,1.03,0.79,background
1.16,1.07,1.02,0.79,background
1.15,1.07,1.03,0.79,background
1.15,1.07,1.03,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.03,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.15,1.07,1.02,0.78,background
1.15,1.07,1.02,0.79,background
1.14,1.06,1.02,0.79,background
1.15,1.07,1.02,0.79,background
1.14,1.07,1.01,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.01,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.78,background
1.14,1.07,1.02,0.78,background
1.14,1.08,1.02,0.79,background
1.14,1.07,1.02,0.78,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.01,0.78,background
1.14,1.07,1.01,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.13,1.08,1.02,0.78,background
1.13,1.07,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.13,1.08,1.02,0.78,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.13,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.13,1.07,1.02,0.79,background
1.13,1.07,1.01,0.78,background
1.14,1.08,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.13,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.14,1.07,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.14,1.08,1.02,0.78,background
1.14,1.08,1.01,0.79,background
1.13,1.08,1.01,0.78,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.07,1.01,0.78,background
1.13,1.07,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.07,1.01,0.78,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.78,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.14,1.08,1.01,0.79,background
1.14,1.07,1.01,0.79,background
1.14,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.14,1.09,1.02,0.79,background
1.13,1.08,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.78,background
1.14,1.1,1.03,0.79,background
1.14,1.1,1.02,0.79,background
1.14,1.1,1.02,0.79,background
1.14,1.1,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.09,1.02,0.79,background
1.14,1.08,1.02,0.79,background
1.14,1.07,1.01,0.79,background
1.14,1.07,1.01,0.79,background
1.13,1.06,1.01,0.79,background
1.14,1.06,1.01,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.06,1,0.79,background
1.14,1.05,0.99,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,1,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.07,1,0.79,background
1.14,1.07,0.99,0.79,background
1.14,1.07,1,0.79,background
1.14,1.07,0.99,0.79,background
1.14,1.07,0.99,0.79,background
1.14,1.07,1,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.07,1,0.79,background
1.14,1.06,0.99,0.79,background
1.14,1.07,0.99,0.79,background
1.14,1.07,0.99,0.79,background
1.14,1.07,1,0.79,background
1.14,1.08,0.99,0.79,background
1.14,1.08,1,0.79,background
1.14,1.08,0.99,0.79,background
1.14,1.08,1,0.79,background
1.14,1.08,1,0.79,background
1.14,1.09,1,0.79,background
1.14,1.09,1,0.79,background
1.14,1.09,1,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.8,background
1.14,1.1,1.01,0.8,background
1.14,1.1,1.01,0.79,background
1.14,1.1,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.14,1.1,1.01,0.79,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.8,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.02,0.79,background
1.15,1.11,1.01,0.8,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.79,background
1.15,1.11,1.01,0.8,background
1.15,1.11,1.01,0.8,background
1.15,1.11,1.01,0.8,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.01,0.79,background
1.15,1.1,1.01,0.8,background
1.15,1.1,1.02,0.8,background
1.15,1.1,1.02,0.8,background
1.15,1.1,1.02,0.8,background
1.15,1.1,1.02,0.8,background
1.15,1.1,1.02,0.8,background
1.15,1.1,1.02,0.79,background
1.15,1.1,1.01,0.79,background
1.15,1.09,1.01,0.8,background
1.15,1.09,1.01,0.8,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.8,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.79,background
1.15,1.09,1.01,0.8,background
1.14,1.09,1.01,0.8,background
1.15,1.09,1.02,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.8,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.8,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.14,1.09,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.14,1.08,1.01,0.79,background
1.14,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.8,background
1.13,1.08,1.01,0.8,background
1.13,1.08,1.01,0.8,background
1.13,1.08,1,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.13,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.12,1.08,1,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.13,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.08,1,0.79,background
1.12,1.08,1,0.79,background
1.12,1.08,1.01,0.79,background
1.11,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.09,1.01,0.8,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.08,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.8,background
1.12,1.07,1.01,0.79,background
1.12,1.07,1.01,0.79,background
1.12,1.06,1.01,0.79,background
1.12,1.06,1,0.79,background
1.12,1.05,1,0.79,background
1.12,1.05,1,0.79,background
1.12,1.04,1,0.8,background
1.12,1.05,0.99,0.8,background
1.12,1.05,0.99,0.79,background
1.12,1.05,0.99,0.79,background
1.12,1.05,0.99,0.79,background
1.12,1.05,0.99,0.79,background
1.11,1.04,0.98,0.79,background
1.11,1.04,0.98,0.79,background
1.12,1.04,0.98,0.79,background
1.11,1.04,0.98,0.79,background
1.11,1.04,0.99,0.79,background
1.11,1.04,0.98,0.79,background
1.11,1.04,0.98,0.79,background
1.11,1.03,0.98,0.79,background
1.11,1.03,0.98,0.79,background
1.11,1.03,0.98,0.79,background
1.11,1.03,0.98,0.79,background
1.1,1.03,0.97,0.79,background
1.11,1.04,0.97,0.79,background
1.11,1.03,0.97,0.79,background
1.1,1.04,0.98,0.79,background
1.11,1.04,0.98,0.79,background
1.1,1.04,0.98,0.79,background
1.1,1.05,0.97,0.79,background
1.1,1.05,0.98,0.79,background
1.1,1.04,0.98,0.79,background
1.1,1.05,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.05,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.1,1.04,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.98,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.1,1.05,0.97,0.79,background
1.1,1.05,0.97,0.79,background
1.09,1.05,0.98,0.79,background
1.1,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.1,1.05,0.98,0.79,background
1.09,1.05,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.1,1.06,0.97,0.79,background
1.1,1.06,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.1,1.07,0.98,0.79,background
1.1,1.07,0.98,0.79,background
1.1,1.06,0.98,0.79,background
1.09,1.07,0.98,0.79,background
1.09,1.07,0.98,0.79,background
1.09,1.07,0.98,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.06,0.97,0.79,background
1.09,1.06,0.98,0.79,background
1.09,1.05,0.98,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.04,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.96,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.06,0.97,0.79,background
1.09,1.06,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.78,background
1.09,1.05,0.97,0.79,background
1.09,1.05,0.97,0.79,background
1.09,1.04,0.96,0.79,background
1.09,1.04,0.96,0.79,background
1.09,1.04,0.96,0.79,background
1.09,1.04,0.96,0.79,background
1.09,1.04,0.96,0.79,background
1.09,1.03,0.96,0.79,background
1.09,1.03,0.96,0.79,background
1.09,1.03,0.96,0.79,background
1.09,1.03,0.96,0.79,background
1.09,1.03,0.95,0.79,background
1.09,1.03,0.95,0.79,background
1.08,1.03,0.96,0.79,background
1.08,1.03,0.95,0.79,background
1.08,1.03,0.95,0.78,background
1.09,1.03,0.95,0.79,background
1.08,1.03,0.95,0.79,background
1.08,1.03,0.95,0.79,background
1.09,1.03,0.96,0.79,background
1.08,1.03,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.95,0.79,background
1.08,1.04,0.96,0.79,background
1.08,1.04,0.96,0.79,background
1.08,1.04,0.96,0.79,background
1.08,1.04,0.96,0.79,background
1.08,1.05,0.96,0.79,background
1.08,1.05,0.96,0.79,background
1.08,1.05,0.96,0.79,background
